date,state,dead,confirmed,recovered,day
2020-09-03,AC,622,25135,19695,182
2020-09-03,AL,1910,79797,75156,182
2020-09-03,AM,3828,122520,103958,182
2020-09-03,AP,669,44064,32172,182
2020-09-03,BA,5549,265739,250309,182
2020-09-03,CE,8532,220040,193642,182
2020-09-03,DF,2641,165903,150538,182
2020-09-03,ES,3221,113759,102928,182
2020-09-03,GO,3385,143793,132370,182
2020-09-03,MA,3478,155717,142763,182
2020-09-03,MG,5591,224987,189835,182
2020-09-03,MS,939,52406,42384,182
2020-09-03,MT,2893,96349,77046,182
2020-09-03,PA,6228,205291,187691,182
2020-09-03,PB,2501,108182,78720,182
2020-09-03,PE,7619,130199,113496,182
2020-09-03,PI,1884,81626,78268,182
2020-09-03,PR,3449,137865,93878,182
2020-09-03,RJ,16394,230271,207993,182
2020-09-03,RN,2289,63507,37767,182
2020-09-03,RO,1165,56618,46833,182
2020-09-03,RR,598,44665,11263,182
2020-09-03,RS,3590,134610,120364,182
2020-09-03,SC,2352,184204,173163,182
2020-09-03,SE,1877,73182,63592,182
2020-09-03,SP,30905,837978,668588,182
2020-09-03,TO,730,54013,35023,182
2020-09-03,TOTAL,124839,4052420,3429435,182
2020-09-04,AC,623,25249,19695,183
2020-09-04,AL,1917,80103,75498,183
2020-09-04,AM,3834,123187,104526,183
2020-09-04,AP,670,44454,32404,183
2020-09-04,BA,5590,268137,250309,183
2020-09-04,CE,8563,222105,194827,183
2020-09-04,DF,2681,167200,152017,183
2020-09-04,ES,3235,114700,103782,183
2020-09-04,GO,3440,146441,135825,183
2020-09-04,MA,3488,157052,145305,183
2020-09-04,MG,5708,228013,192246,183
2020-09-04,MS,953,53328,42865,183
2020-09-04,MT,2923,97550,78192,183
2020-09-04,PA,6240,206864,190437,183
2020-09-04,PB,2517,108925,80327,183
2020-09-04,PE,7645,131230,113496,183
2020-09-04,PI,1884,81626,79159,183
2020-09-04,PR,3505,139780,95386,183
2020-09-04,RJ,16467,232489,210128,183
2020-09-04,RN,2293,63912,37767,183
2020-09-04,RO,1172,57352,46833,183
2020-09-04,RR,598,44975,14510,183
2020-09-04,RS,3650,137217,122709,183
2020-09-04,SC,2376,186596,175385,183
2020-09-04,SE,1880,73383,65965,183
2020-09-04,SP,31091,845016,671574,183
2020-09-04,TO,745,55075,36358,183
2020-09-04,TOTAL,125688,4091959,3467525,183
2020-09-05,AC,624,25408,19695,184
2020-09-05,AL,1924,80462,75705,184
2020-09-05,AM,3841,123726,104996,184
2020-09-05,AP,671,44682,32404,184
2020-09-05,BA,5627,270177,255397,184
2020-09-05,CE,8565,222179,195513,184
2020-09-05,DF,2700,168605,152017,184
2020-09-05,ES,3242,115172,104256,184
2020-09-05,GO,3450,147485,137085,184
2020-09-05,MA,3499,157844,145305,184
2020-09-05,MG,5708,231878,196180,184
2020-09-05,MS,966,53491,43622,184
2020-09-05,MT,2940,98188,78809,184
2020-09-05,PA,6249,207638,191612,184
2020-09-05,PB,2529,109530,80881,184
2020-09-05,PE,7670,131961,113496,184
2020-09-05,PI,1893,82006,79562,184
2020-09-05,PR,3537,141648,95386,184
2020-09-05,RJ,16526,232747,210761,184
2020-09-05,RN,2293,63912,37767,184
2020-09-05,RO,1180,57865,46833,184
2020-09-05,RR,598,45137,14510,184
2020-09-05,RS,3714,143485,129047,184
2020-09-05,SC,2400,188361,175385,184
2020-09-05,SE,1885,73631,65965,184
2020-09-05,SP,31313,853085,680217,184
2020-09-05,TO,748,55513,37063,184
2020-09-05,TOTAL,126292,4125816,3499469,184
2020-09-06,AC,624,25443,19695,185
2020-09-06,AL,1930,80717,75705,185
2020-09-06,AM,3847,123811,105063,185
2020-09-06,AP,672,44770,32404,185
2020-09-06,BA,5658,271255,256692,185
2020-09-06,CE,8566,222412,196354,185
2020-09-06,DF,2710,169617,154753,185
2020-09-06,ES,3256,115505,104554,185
2020-09-06,GO,3466,147717,138013,185
2020-09-06,MA,3508,158050,145305,185
2020-09-06,MG,5837,234804,198462,185
2020-09-06,MS,970,54125,44017,185
2020-09-06,MT,2955,98346,78975,185
2020-09-06,PA,6257,208259,191612,185
2020-09-06,PB,2543,109673,80881,185
2020-09-06,PE,7702,132152,114952,185
2020-09-06,PI,1901,82282,79821,185
2020-09-06,PR,3551,143074,95386,185
2020-09-06,RJ,16568,232818,210761,185
2020-09-06,RN,2302,64029,37767,185
2020-09-06,RO,1185,58066,46833,185
2020-09-06,RR,598,45253,14732,185
2020-09-06,RS,3739,143914,130252,185
2020-09-06,SC,2405,189028,175385,185
2020-09-06,SE,1893,73740,65965,185
2020-09-06,SP,31353,855722,690024,185
2020-09-06,TO,754,55906,37792,185
2020-09-06,TOTAL,126750,4140488,3522155,185
2020-09-07,AC,624,25469,20168,186
2020-09-07,AL,1936,80786,76382,186
2020-09-07,AM,3849,123905,105120,186
2020-09-07,AP,673,44863,32736,186
2020-09-07,BA,5693,271963,257791,186
2020-09-07,CE,8567,222473,197162,186
2020-09-07,DF,2720,170806,154753,186
2020-09-07,ES,3268,115793,104887,186
2020-09-07,GO,3481,147933,138671,186
2020-09-07,MA,3518,158310,146103,186
2020-09-07,MG,5851,236012,199383,186
2020-09-07,MS,987,54363,44741,186
2020-09-07,MT,2978,98709,79290,186
2020-09-07,PA,6269,208560,192995,186
2020-09-07,PB,2550,109706,81039,186
2020-09-07,PE,7721,132420,114990,186
2020-09-07,PI,1915,82564,80091,186
2020-09-07,PR,3577,143853,95386,186
2020-09-07,RJ,16593,233052,210761,186
2020-09-07,RN,2304,64097,38385,186
2020-09-07,RO,1187,58237,49385,186
2020-09-07,RR,598,45302,14732,186
2020-09-07,RS,3756,143952,131093,186
2020-09-07,SC,2422,189477,179189,186
2020-09-07,SE,1898,73846,66376,186
2020-09-07,SP,31377,857330,699451,186
2020-09-07,TO,758,56223,38141,186
2020-09-07,TOTAL,127070,4150004,3549201,186
2020-09-08,AC,630,25494,20168,187
2020-09-08,AL,1943,80866,76705,187
2020-09-08,AM,3855,124223,105120,187
2020-09-08,AP,675,44999,32736,187
2020-09-08,BA,5734,272814,259239,187
2020-09-08,CE,8588,222884,197775,187
2020-09-08,DF,2763,171739,154753,187
2020-09-08,ES,3286,116578,106006,187
2020-09-08,GO,3484,150865,141576,187
2020-09-08,MA,3529,159163,148259,187
2020-09-08,MG,5877,236663,200301,187
2020-09-08,MS,1007,55345,45215,187
2020-09-08,MT,3010,100012,80656,187
2020-09-08,PA,6280,209808,193981,187
2020-09-08,PB,2563,109860,81122,187
2020-09-08,PE,7741,132590,114990,187
2020-09-08,PI,1924,83502,81032,187
2020-09-08,PR,3615,145257,95386,187
2020-09-08,RJ,16646,233373,212272,187
2020-09-08,RN,2304,64354,38385,187
2020-09-08,RO,1193,58559,49385,187
2020-09-08,RR,605,45505,14738,187
2020-09-08,RS,3800,144502,132856,187
2020-09-08,SC,2442,190397,180529,187
2020-09-08,SE,1909,73971,66376,187
2020-09-08,SP,31430,858783,704530,187
2020-09-08,TO,762,56684,38330,187
2020-09-08,TOTAL,127595,4168790,3572421,187
2020-09-09,AC,631,25668,20168,188
2020-09-09,AL,1949,81092,76936,188
2020-09-09,AM,3863,124959,106014,188
2020-09-09,AP,675,45251,32992,188
2020-09-09,BA,5774,275088,261484,188
2020-09-09,CE,8634,223863,198788,188
2020-09-09,DF,2813,172708,154753,188
2020-09-09,ES,3298,117270,107156,188
2020-09-09,GO,3605,154755,144751,188
2020-09-09,MA,3539,160239,148259,188
2020-09-09,MG,5935,238515,203614,188
2020-09-09,MS,1024,56046,45830,188
2020-09-09,MT,3040,101397,82583,188
2020-09-09,PA,6289,211061,195224,188
2020-09-09,PB,2578,110727,81122,188
2020-09-09,PE,7764,133579,115800,188
2020-09-09,PI,1931,84508,82040,188
2020-09-09,PR,3660,146333,98460,188
2020-09-09,RJ,16770,233873,212963,188
2020-09-09,RN,2310,64740,38385,188
2020-09-09,RO,1207,59196,49385,188
2020-09-09,RR,607,45855,14738,188
2020-09-09,RS,3882,147576,135617,188
2020-09-09,SC,2460,192982,182300,188
2020-09-09,SE,1920,74121,66376,188
2020-09-09,SP,31821,866576,717423,188
2020-09-09,TO,773,57899,38471,188
2020-09-09,TOTAL,128752,4205877,3611632,188
2020-09-10,AC,635,25877,23368,189
2020-09-10,AL,1957,81330,77829,189
2020-09-10,AM,3874,125660,106608,189
2020-09-10,AP,676,45529,33466,189
2020-09-10,BA,5818,277327,263814,189
2020-09-10,CE,8657,224847,199817,189
2020-09-10,DF,2843,173631,158829,189
2020-09-10,ES,3314,118138,107926,189
2020-09-10,GO,3701,158548,147804,189
2020-09-10,MA,3550,160968,150971,189
2020-09-10,MG,6009,242533,207252,189
2020-09-10,MS,1035,58304,49280,189
2020-09-10,MT,3073,102846,84034,189
2020-09-10,PA,6299,212428,196519,189
2020-09-10,PB,2590,111495,83090,189
2020-09-10,PE,7792,134619,115800,189
2020-09-10,PI,1947,85225,82755,189
2020-09-10,PR,3710,148333,102458,189
2020-09-10,RJ,16871,234813,213962,189
2020-09-10,RN,2316,65099,38385,189
2020-09-10,RO,1217,59620,49385,189
2020-09-10,RR,609,46102,14906,189
2020-09-10,RS,3929,151392,138272,189
2020-09-10,SC,2483,194176,183690,189
2020-09-10,SE,1933,74386,66376,189
2020-09-10,SP,32104,874754,722025,189
2020-09-10,TO,784,58658,39080,189
2020-09-10,TOTAL,129726,4246638,3657701,189
2020-09-11,AC,636,26004,23453,190
2020-09-11,AL,1965,81440,78044,190
2020-09-11,AM,3883,126423,107264,190
2020-09-11,AP,677,45665,33624,190
2020-09-11,BA,5866,279509,265969,190
2020-09-11,CE,8683,226021,200599,190
2020-09-11,DF,2867,174549,158829,190
2020-09-11,ES,3332,118814,108642,190
2020-09-11,GO,3761,162204,151814,190
2020-09-11,MA,3560,161994,151944,190
2020-09-11,MG,6114,246149,210371,190
2020-09-11,MS,1055,58671,50147,190
2020-09-11,MT,3093,104529,85367,190
2020-09-11,PA,6307,213655,197622,190
2020-09-11,PB,2604,112018,84520,190
2020-09-11,PE,7817,135643,117349,190
2020-09-11,PI,1958,86085,83598,190
2020-09-11,PR,3781,150668,104110,190
2020-09-11,RJ,16883,240453,217965,190
2020-09-11,RN,2321,65266,39207,190
2020-09-11,RO,1231,60038,51591,190
2020-09-11,RR,610,46348,14926,190
2020-09-11,RS,3997,153475,140276,190
2020-09-11,SC,2497,195701,185484,190
2020-09-11,SE,1939,74645,68277,190
2020-09-11,SP,32338,882809,724142,190
2020-09-11,TO,799,59395,40024,190
2020-09-11,TOTAL,130574,4288171,3695158,190
2020-09-12,AC,637,26148,23503,191
2020-09-12,AL,1972,82028,78642,191
2020-09-12,AM,3888,126939,107264,191
2020-09-12,AP,678,45789,33624,191
2020-09-12,BA,5912,281665,268208,191
2020-09-12,CE,8685,227075,201352,191
2020-09-12,DF,2883,175646,160743,191
2020-09-12,ES,3338,119354,108912,191
2020-09-12,GO,3793,162936,153003,191
2020-09-12,MA,3569,162476,151944,191
2020-09-12,MG,6200,250190,215040,191
2020-09-12,MS,1065,59077,50829,191
2020-09-12,MT,3111,105202,85936,191
2020-09-12,PA,6344,214376,197622,191
2020-09-12,PB,2616,112706,85475,191
2020-09-12,PE,7852,136413,118239,191
2020-09-12,PI,1967,86396,83917,191
2020-09-12,PR,3801,152913,104110,191
2020-09-12,RJ,16985,240776,218603,191
2020-09-12,RN,2323,65521,39207,191
2020-09-12,RO,1240,60362,51591,191
2020-09-12,RR,610,46478,14926,191
2020-09-12,RS,4039,156264,143158,191
2020-09-12,SC,2515,197064,185484,191
2020-09-12,SE,1945,74765,68277,191
2020-09-12,SP,32567,890690,733103,191
2020-09-12,TO,806,59722,40494,191
2020-09-12,TOTAL,131341,4318971,3723206,191
2020-09-13,AC,640,26166,23503,192
2020-09-13,AL,1979,82230,79008,192
2020-09-13,AM,3892,127132,107879,192
2020-09-13,AP,678,45853,33689,192
2020-09-13,BA,5961,282517,269113,192
2020-09-13,CE,8686,227449,202018,192
2020-09-13,DF,2899,176837,163527,192
2020-09-13,ES,3346,119548,109098,192
2020-09-13,GO,3805,163535,154165,192
2020-09-13,MA,3580,162583,151944,192
2020-09-13,MG,6276,252263,217647,192
2020-09-13,MS,1085,59408,51274,192
2020-09-13,MT,3130,105445,85936,192
2020-09-13,PA,6368,214806,199279,192
2020-09-13,PB,2627,112961,85573,192
2020-09-13,PE,7874,136672,118570,192
2020-09-13,PI,1973,86538,83917,192
2020-09-13,PR,3823,154171,104110,192
2020-09-13,RJ,16990,242491,220090,192
2020-09-13,RN,2325,65584,39207,192
2020-09-13,RO,1246,60484,51591,192
2020-09-13,RR,610,46545,14926,192
2020-09-13,RS,4055,156903,144105,192
2020-09-13,SC,2529,197745,185484,192
2020-09-13,SE,1949,74833,68277,192
2020-09-13,SP,32606,892257,743529,192
2020-09-13,TO,814,60035,41436,192
2020-09-13,TOTAL,131746,4332991,3748895,192
2020-09-14,AC,640,26176,23503,193
2020-09-14,AL,1985,82332,79223,193
2020-09-14,AM,3898,127407,107879,193
2020-09-14,AP,680,45955,33837,193
2020-09-14,BA,5999,283235,269890,193
2020-09-14,CE,8698,227799,202735,193
2020-09-14,DF,2930,177921,164111,193
2020-09-14,ES,3359,120252,109750,193
2020-09-14,GO,3877,168026,157660,193
2020-09-14,MA,3590,162998,151944,193
2020-09-14,MG,6286,253997,218733,193
2020-09-14,MS,1106,60297,51847,193
2020-09-14,MT,3157,106895,85936,193
2020-09-14,PA,6387,216318,200535,193
2020-09-14,PB,2639,113163,85573,193
2020-09-14,PE,7888,136853,118570,193
2020-09-14,PI,1988,87213,83917,193
2020-09-14,PR,3853,154820,105670,193
2020-09-14,RJ,17003,242811,220651,193
2020-09-14,RN,2334,65873,39207,193
2020-09-14,RO,1253,60746,51591,193
2020-09-14,RR,611,46848,14926,193
2020-09-14,RS,4080,157907,145069,193
2020-09-14,SC,2543,198640,185484,193
2020-09-14,SE,1956,75046,68277,193
2020-09-14,SP,32642,893349,751811,193
2020-09-14,TO,822,60725,41809,193
2020-09-14,TOTAL,132204,4353602,3770138,193
2020-09-15,AC,642,26287,23652,194
2020-09-15,AL,1991,82595,79411,194
2020-09-15,AM,3907,128150,107879,194
2020-09-15,AP,682,46117,33837,194
2020-09-15,BA,6040,285448,272127,194
2020-09-15,CE,8749,229250,203561,194
2020-09-15,DF,2970,178747,165276,194
2020-09-15,ES,3376,120974,110622,194
2020-09-15,GO,3927,171120,161008,194
2020-09-15,MA,3601,163802,153613,194
2020-09-15,MG,6328,255606,221210,194
2020-09-15,MS,1122,60963,52437,194
2020-09-15,MT,3172,108117,88853,194
2020-09-15,PA,6405,217500,201503,194
2020-09-15,PB,2649,113903,86591,194
2020-09-15,PE,7914,137869,119554,194
2020-09-15,PI,1996,87959,85447,194
2020-09-15,PR,3918,155820,108879,194
2020-09-15,RJ,17180,244418,220651,194
2020-09-15,RN,2338,66159,39207,194
2020-09-15,RO,1269,61260,51591,194
2020-09-15,RR,611,47164,14936,194
2020-09-15,RS,4174,160940,147529,194
2020-09-15,SC,2569,200241,188493,194
2020-09-15,SE,1962,75203,68277,194
2020-09-15,SP,32963,901271,763246,194
2020-09-15,TO,831,61271,42115,194
2020-09-15,TOTAL,133286,4388154,3811505,194
2020-09-16,AC,643,26463,23813,195
2020-09-16,AL,1996,82983,79683,195
2020-09-16,AM,3920,128851,108692,195
2020-09-16,AP,685,46266,34389,195
2020-09-16,BA,6085,287685,274617,195
2020-09-16,CE,8764,230406,204373,195
2020-09-16,DF,3000,179823,168653,195
2020-09-16,ES,3388,121710,111340,195
2020-09-16,GO,3971,174796,164406,195
2020-09-16,MA,3611,164770,155396,195
2020-09-16,MG,6419,258595,224306,195
2020-09-16,MS,1133,61794,54371,195
2020-09-16,MT,3204,109442,90020,195
2020-09-16,PA,6421,218458,202377,195
2020-09-16,PB,2659,114582,86591,195
2020-09-16,PE,7933,138568,120068,195
2020-09-16,PI,2007,88671,86137,195
2020-09-16,PR,3971,157330,110680,195
2020-09-16,RJ,17342,246182,223892,195
2020-09-16,RN,2341,66551,39208,195
2020-09-16,RO,1277,61619,52932,195
2020-09-16,RR,611,47398,15164,195
2020-09-16,RS,4216,164373,150783,195
2020-09-16,SC,2593,201682,191751,195
2020-09-16,SE,1965,75342,68932,195
2020-09-16,SP,33253,909428,768169,195
2020-09-16,TO,840,61683,43086,195
2020-09-16,TOTAL,134248,4425451,3853829,195
2020-09-17,AC,646,26716,23813,196
2020-09-17,AL,2002,83035,79751,196
2020-09-17,AM,3931,129501,108692,196
2020-09-17,AP,688,46372,34389,196
2020-09-17,BA,6132,289655,276502,196
2020-09-17,CE,8781,231510,205521,196
2020-09-17,DF,3022,180844,168653,196
2020-09-17,ES,3399,122471,112111,196
2020-09-17,GO,4057,178413,167213,196
2020-09-17,MA,3622,165499,155396,196
2020-09-17,MG,6500,262001,227667,196
2020-09-17,MS,1148,62817,55022,196
2020-09-17,MT,3226,110705,90020,196
2020-09-17,PA,6438,219220,203240,196
2020-09-17,PB,2670,115359,88042,196
2020-09-17,PE,7954,139325,120068,196
2020-09-17,PI,2012,89443,86137,196
2020-09-17,PR,4018,159799,112975,196
2020-09-17,RJ,17453,246843,224877,196
2020-09-17,RN,2349,66884,39208,196
2020-09-17,RO,1289,62158,52932,196
2020-09-17,RR,613,47692,15164,196
2020-09-17,RS,4268,167781,153678,196
2020-09-17,SC,2609,202934,191751,196
2020-09-17,SE,1968,75560,68932,196
2020-09-17,SP,33472,916821,768169,196
2020-09-17,TO,850,62498,44011,196
2020-09-17,TOTAL,135117,4461856,3873934,196
2020-09-18,AC,647,26942,24130,197
2020-09-18,AL,2008,83298,79987,197
2020-09-18,AM,3950,130359,109874,197
2020-09-18,AP,690,46601,34878,197
2020-09-18,BA,6181,292019,278490,197
2020-09-18,CE,8795,232950,206192,197
2020-09-18,DF,3037,181919,170627,197
2020-09-18,ES,3404,123273,113099,197
2020-09-18,GO,4120,182554,171527,197
2020-09-18,MA,3632,166580,157198,197
2020-09-18,MG,6574,265185,230437,197
2020-09-18,MS,1162,63466,55022,197
2020-09-18,MT,3248,112200,92468,197
2020-09-18,PA,6451,220205,204146,197
2020-09-18,PB,2684,115966,88800,197
2020-09-18,PE,7971,140235,120068,197
2020-09-18,PI,2025,90061,87492,197
2020-09-18,PR,4067,161922,114358,197
2020-09-18,RJ,17575,249798,226873,197
2020-09-18,RN,2356,67193,39924,197
2020-09-18,RO,1294,62495,52932,197
2020-09-18,RR,613,48088,15164,197
2020-09-18,RS,4318,170749,156265,197
2020-09-18,SC,2627,204166,194520,197
2020-09-18,SE,1972,75664,68932,197
2020-09-18,SP,33678,924532,770664,197
2020-09-18,TO,866,63167,44830,197
2020-09-18,TOTAL,135945,4501587,3908897,197
2020-09-19,AC,648,27061,24298,198
2020-09-19,AL,2014,83950,80658,198
2020-09-19,AM,3956,131573,109874,198
2020-09-19,AP,691,46738,35026,198
2020-09-19,BA,6221,294210,280351,198
2020-09-19,CE,8801,233600,206727,198
2020-09-19,DF,3048,183096,170627,198
2020-09-19,ES,3408,123720,113545,198
2020-09-19,GO,4142,183481,172741,198
2020-09-19,MA,3643,167333,157810,198
2020-09-19,MG,6656,268009,233463,198
2020-09-19,MS,1172,63848,56313,198
2020-09-19,MT,3262,112817,93026,198
2020-09-19,PA,6460,220519,204728,198
2020-09-19,PB,2695,116588,89305,198
2020-09-19,PE,8004,141042,122512,198
2020-09-19,PI,2037,90370,87795,198
2020-09-19,PR,4093,163479,114358,198
2020-09-19,RJ,17634,251261,228258,198
2020-09-19,RN,2356,67193,39924,198
2020-09-19,RO,1297,62697,52932,198
2020-09-19,RR,613,48302,15324,198
2020-09-19,RS,4371,174140,159153,198
2020-09-19,SC,2635,205250,194520,198
2020-09-19,SE,1976,75772,68932,198
2020-09-19,SP,33927,931673,780448,198
2020-09-19,TO,866,63423,45266,198
2020-09-19,TOTAL,136626,4531145,3937914,198
2020-09-20,AC,649,27079,24298,199
2020-09-20,AL,2019,84508,81310,199
2020-09-20,AM,3959,131757,109874,199
2020-09-20,AP,691,46863,35056,199
2020-09-20,BA,6265,295303,281445,199
2020-09-20,CE,8815,233891,207447,199
2020-09-20,DF,3062,183749,171611,199
2020-09-20,ES,3422,124291,113819,199
2020-09-20,GO,4158,184021,173791,199
2020-09-20,MA,3653,167657,158291,199
2020-09-20,MG,6714,270053,235855,199
2020-09-20,MS,1179,64033,57672,199
2020-09-20,MT,3279,113186,93026,199
2020-09-20,PA,6468,220775,205271,199
2020-09-20,PB,2707,116736,89384,199
2020-09-20,PE,8016,141517,123023,199
2020-09-20,PI,2038,90617,87795,199
2020-09-20,PR,4110,164888,114358,199
2020-09-20,RJ,17677,251909,228996,199
2020-09-20,RN,2360,67447,39924,199
2020-09-20,RO,1300,62863,52932,199
2020-09-20,RR,613,48330,15324,199
2020-09-20,RS,4384,174777,160219,199
2020-09-20,SC,2639,205620,195236,199
2020-09-20,SE,1981,75873,68932,199
2020-09-20,SP,33952,935300,792379,199
2020-09-20,TO,867,63544,46178,199
2020-09-20,TOTAL,136977,4546587,3963446,199
2020-09-21,AC,649,27106,24370,200
2020-09-21,AL,2024,84720,81656,200
2020-09-21,AM,3964,131920,111835,200
2020-09-21,AP,693,46946,35056,200
2020-09-21,BA,6313,295996,282229,200
2020-09-21,CE,8834,234120,208192,200
2020-09-21,DF,3097,184555,172996,200
2020-09-21,ES,3432,125185,114576,200
2020-09-21,GO,4216,186596,176102,200
2020-09-21,MA,3664,167948,158492,200
2020-09-21,MG,6727,271194,237429,200
2020-09-21,MS,1191,64959,57759,200
2020-09-21,MT,3297,114930,95200,200
2020-09-21,PA,6477,221639,205979,200
2020-09-21,PB,2719,116879,89563,200
2020-09-21,PE,8025,141777,123304,200
2020-09-21,PI,2051,91355,88761,200
2020-09-21,PR,4146,165494,116210,200
2020-09-21,RJ,17727,252046,225749,200
2020-09-21,RN,2363,67689,39924,200
2020-09-21,RO,1305,63267,54687,200
2020-09-21,RR,616,48542,1536,200
2020-09-21,RS,4409,175349,160996,200
2020-09-21,SC,2656,206332,196530,200
2020-09-21,SE,1987,76073,70008,200
2020-09-21,SP,33984,937332,803994,200
2020-09-21,TO,877,64273,46511,200
2020-09-21,TOTAL,137443,4564222,3979644,200
2020-09-22,AC,651,27246,24470,201
2020-09-22,AL,2029,85008,81882,201
2020-09-22,AM,3967,132687,111835,201
2020-09-22,AP,695,47135,35056,201
2020-09-22,BA,6359,297805,283766,201
2020-09-22,CE,8850,235222,209243,201
2020-09-22,DF,3131,185349,172996,201
2020-09-22,ES,3444,125871,115595,201
2020-09-22,GO,4250,190362,179059,201
2020-09-22,MA,3674,168913,158492,201
2020-09-22,MG,6764,273233,239717,201
2020-09-22,MS,1204,65611,58192,201
2020-09-22,MT,3318,116000,95200,201
2020-09-22,PA,6489,223021,207038,201
2020-09-22,PB,2729,117495,91194,201
2020-09-22,PE,8055,142488,123304,201
2020-09-22,PI,2061,92030,89431,201
2020-09-22,PR,4185,167678,119549,201
2020-09-22,RJ,17798,253756,230807,201
2020-09-22,RN,2364,68000,39924,201
2020-09-22,RO,1312,63781,54687,201
2020-09-22,RR,616,48919,39480,201
2020-09-22,RS,4472,177485,162695,201
2020-09-22,SC,2671,207692,196530,201
2020-09-22,SE,1993,76193,70008,201
2020-09-22,SP,34266,945422,803994,201
2020-09-22,TO,890,64787,46843,201
2020-09-22,TOTAL,138237,4599189,4040987,201
2020-09-23,AC,652,27397,24562,202
2020-09-23,AL,2034,85559,82283,202
2020-09-23,AM,3984,133413,111835,202
2020-09-23,AP,697,47364,35056,202
2020-09-23,BA,6408,299415,285629,202
2020-09-23,CE,8876,236591,210059,202
2020-09-23,DF,3148,186054,172996,202
2020-09-23,ES,3452,126606,116537,202
2020-09-23,GO,4307,193827,181890,202
2020-09-23,MA,3683,169690,158492,202
2020-09-23,MG,6897,276314,242434,202
2020-09-23,MS,1217,66426,58406,202
2020-09-23,MT,3336,117299,95200,202
2020-09-23,PA,6502,224302,207038,202
2020-09-23,PB,2741,118048,91145,202
2020-09-23,PE,8085,143165,123304,202
2020-09-23,PI,2073,92801,89431,202
2020-09-23,PR,4244,168923,121258,202
2020-09-23,RJ,17911,254885,232036,202
2020-09-23,RN,2374,68298,39924,202
2020-09-23,RO,1320,64306,54687,202
2020-09-23,RR,635,49216,39480,202
2020-09-23,RS,4515,179436,165170,202
2020-09-23,SC,2686,208900,196530,202
2020-09-23,SE,1999,76353,70008,202
2020-09-23,SP,34492,951973,818593,202
2020-09-23,TO,901,65354,47000,202
2020-09-23,TOTAL,139169,4631915,4070983,202
2020-09-24,AC,653,27556,24671,203
2020-09-24,AL,2040,85753,82534,203
2020-09-24,AM,3992,134289,112632,203
2020-09-24,AP,698,47516,35599,203
2020-09-24,BA,6455,301248,287486,203
2020-09-24,CE,8891,237147,210648,203
2020-09-24,DF,3164,186945,174838,203
2020-09-24,ES,3459,127368,117243,203
2020-09-24,GO,4390,196862,185029,203
2020-09-24,MA,3693,170186,161068,203
2020-09-24,MG,6983,278901,245001,203
2020-09-24,MS,1234,67196,58667,203
2020-09-24,MT,3349,118548,97938,203
2020-09-24,PA,6514,225624,208174,203
2020-09-24,PB,2762,118567,91920,203
2020-09-24,PE,8110,143703,125554,203
2020-09-24,PI,2085,93399,90803,203
2020-09-24,PR,4280,170508,121258,203
2020-09-24,RJ,18037,257985,234581,203
2020-09-24,RN,2376,68572,39924,203
2020-09-24,RO,1323,64481,56203,203
2020-09-24,RR,637,49474,39480,203
2020-09-24,RS,4544,181217,167278,203
2020-09-24,SC,2704,210048,200789,203
2020-09-24,SE,2004,76603,70865,203
2020-09-24,SP,34677,958240,821045,203
2020-09-24,TO,910,65994,48564,203
2020-09-24,TOTAL,139964,4663930,4109792,203
2020-09-25,AC,654,27710,24671,204
2020-09-25,AL,2046,85937,82714,204
2020-09-25,AM,4000,135205,112632,204
2020-09-25,AP,699,47657,35774,204
2020-09-25,BA,6503,303058,289385,204
2020-09-25,CE,8905,237857,211206,204
2020-09-25,DF,3175,187895,175822,204
2020-09-25,ES,3485,128265,118218,204
2020-09-25,GO,4474,199325,187378,204
2020-09-25,MA,3703,170923,161068,204
2020-09-25,MG,7056,283479,248743,204
2020-09-25,MS,1249,67834,59118,204
2020-09-25,MT,3375,119728,97938,204
2020-09-25,PA,6534,226826,210685,204
2020-09-25,PB,2778,119134,92668,204
2020-09-25,PE,8129,144268,125554,204
2020-09-25,PI,2091,94179,91572,204
2020-09-25,PR,4318,171932,121258,204
2020-09-25,RJ,18166,259488,236273,204
2020-09-25,RN,2380,68743,39924,204
2020-09-25,RO,1328,64732,56203,204
2020-09-25,RR,637,49681,39480,204
2020-09-25,RS,4574,183115,169260,204
2020-09-25,SC,2723,211105,200789,204
2020-09-25,SE,2010,76727,70865,204
2020-09-25,SP,34877,964921,822453,204
2020-09-25,TO,917,66516,49016,204
2020-09-25,TOTAL,140786,4696240,4130667,204
2020-09-26,AC,656,27859,24885,205
2020-09-26,AL,2052,86124,82714,205
2020-09-26,AM,4022,136169,112632,205
2020-09-26,AP,702,47745,35815,205
2020-09-26,BA,6552,305186,291362,205
2020-09-26,CE,8918,238582,211686,205
2020-09-26,DF,3183,188608,177073,205
2020-09-26,ES,3492,128722,118218,205
2020-09-26,GO,4505,199717,188414,205
2020-09-26,MA,3714,171480,161068,205
2020-09-26,MG,7181,286350,251179,205
2020-09-26,MS,1263,68092,59584,205
2020-09-26,MT,3394,120374,100576,205
2020-09-26,PA,6546,227756,211832,205
2020-09-26,PB,2788,119731,93294,205
2020-09-26,PE,8156,144940,125554,205
2020-09-26,PI,2095,94540,91922,205
2020-09-26,PR,4344,174011,124562,205
2020-09-26,RJ,18247,259670,237024,205
